conjunto,modelo_id,modelo,proveedor,publicacion,arnes,puntuacion,coste_por_tarea,coste_total
v2_Public_Eval,claude-sonnet-4-20250514-thinking-1k,Claude Sonnet 4 (Thinking 1K),Anthropic,2025-05-14,,0.0125,0.1466,
v2_Public_Eval,claude-opus-4-20250514,Claude Opus 4,Anthropic,2025-05-14,,0.0125,0.6634,
v2_Public_Eval,gemini-3-flash-preview-thinking-low,Gemini 3 Flash Preview (Low),Google,2025-12-17,,0.0125,0.0255,
v2_Public_Eval,deepseek-v4-pro-0813-none,DeepSeek V4 Pro 0813 (None),DeepSeek,2026-08-13,,0.0125,0.040594807000000004,
v2_Public_Eval,gemini-2-5-flash-preview-05-20-thinking-8k,Gemini 2.5 Flash (Preview) (Thinking 8K),Google,2025-05-20,,0.0111,0.2047,
v2_Public_Eval,gemini-2-5-flash-preview-05-20-thinking-16k,Gemini 2.5 Flash (Preview) (Thinking 16K),Google,2025-05-20,,0.0111,0.324,
v2_Public_Eval,openai-gpt-6-luna-low,GPT-6 Luna (Low),OpenAI,2026-09-22,,0.008333333333333333,0.005360393333333334,
v2_Public_Eval,qwen3-235b-a22b-instruct-2507,Qwen3-235b-a22b Instruct (25/07),Alibaba,2025-07-25,,0.0083,0.0045,
v2_Public_Eval,gpt-5-4-mini-low,GPT-5.4 Mini (Low),OpenAI,2026-03-17,,0.0083,0.06,
v2_Public_Eval,Claude 3.7 Thinking 16K,Claude 3.7 (16K),Anthropic,2025-02-24,,0.008,0.57,
v2_Public_Eval,Claude 3.7 Thinking 1K,Claude 3.7 (1K),Anthropic,2025-02-24,,0.008,0.14,
v2_Public_Eval,gpt-5-mini-2025-08-07-medium,GPT-5 Mini (Medium),OpenAI,2025-08-07,,0.0056,0.0674,
v2_Public_Eval,claude-opus-4-20250514-thinking-1k,Claude Opus 4 (Thinking 1K),Anthropic,2025-05-14,,0.0043,0.7578,
v2_Public_Eval,gemini-2-5-pro-2025-06-17-thinking-1k,Gemini 2.5 Pro (Thinking 1K),Google,2025-06-17,,0.0042,0.0879,
v2_Public_Eval,R1,Deepseek R1,DeepSeek,2025-01-22,,0.003,0.08,
v2_Public_Eval,gpt-5-nano-2025-08-07-high,GPT-5 Nano (High),OpenAI,2025-08-07,,0.003,0.0321,
v2_Public_Eval,deepseek_r1_0528-openrouter,Deepseek R1 (05/28),DeepSeek,2025-05-28,,0.0029,0.0495,
v2_Public_Eval,o4-mini-2025-04-16-low,o4-mini (Low),OpenAI,2025-04-16,,0.0028,0.0518,
v2_Public_Eval,gpt-5-mini-2025-08-07-low,GPT-5 Mini (Low),OpenAI,2025-08-07,,0.0028,0.0193,
v2_Public_Eval,Claude 3.7,Claude 3.7,Anthropic,2025-02-24,,0,0.12,
v2_Public_Eval,Claude 3.7 Thinking 8K,Claude 3.7 (8K),Anthropic,2025-02-24,,0,0.36,
v2_Public_Eval,Gemini 1.5 Pro,Gemini 1.5 Pro,Google,2025-02-15,,0,0.04,
v2_Public_Eval,gpt-4-5-2025-02-27,GPT-4.5,OpenAI,2025-02-27,,0,2.07,
v2_Public_Eval,gpt-4o-2024-11-20,GPT-4o,OpenAI,2024-11-20,,0,0.08,
v2_Public_Eval,gpt-4o-mini-2024-07-18,GPT-4o-mini,OpenAI,2024-07-18,,0,0.01,
v2_Public_Eval,Llama-4-Maverick-17B-128E-Instruct-FP8-together,Llama 4 Maverick,Meta,2025-04-05,,0,0.0126,
v2_Public_Eval,Llama-4-Scout-17B-16E-Instruct-together,Llama 4 Scout,Meta,2025-04-05,,0,0.006,
v2_Public_Eval,gpt-4-1-nano-2025-04-14,GPT-4.1-Nano,OpenAI,2025-04-14,,0,0.0036,
v2_Public_Eval,gpt-4-1-mini-2025-04-14,GPT-4.1-Mini,OpenAI,2025-04-14,,0,0.0136,
v2_Public_Eval,gpt-4-1-2025-04-14,GPT-4.1,OpenAI,2025-04-14,,0,0.069,
v2_Public_Eval,o1-mini-2024-09-12,o1-mini,OpenAI,2024-09-12,,0,0.1838,
v2_Public_Eval,o3-mini-2025-01-31-low,o3-mini (Low),OpenAI,2025-01-31,,0,0.0596,
v2_Public_Eval,o3-mini-2025-01-31-medium,o3-mini (Medium),OpenAI,2025-01-31,,0,0.2723,
v2_Public_Eval,o3-mini-2025-01-31-high,o3-mini (High),OpenAI,2025-01-31,,0,0.6072,
v2_Public_Eval,gemini-2-5-flash-preview-05-20-thinking-1k,Gemini 2.5 Flash (Preview) (Thinking 1K),Google,2025-05-20,,0,0.0348,
v2_Public_Eval,codex-mini-latest,Codex Mini (Latest),OpenAI,2025-05-23,,0,0.2272,
v2_Public_Eval,grok-3-openrouter,Grok 3,xAI,2025-02-19,,0,0.1402,
v2_Public_Eval,grok-3-mini-beta-low-openrouter,Grok 3 Mini (Low),xAI,2025-02-19,,0,0.013,
v2_Public_Eval,magistral-small-2506,Magistral Small,Mistral,2025-06-10,,0,0.0495,
v2_Public_Eval,magistral-medium-2506,Magistral Medium,Mistral,2025-06-10,,0,0.1061,
v2_Public_Eval,magistral-medium-2506-thinking,Magistral Medium (Thinking),Mistral,2025-06-10,,0,0.1242,
v2_Public_Eval,gpt-5-2025-08-07-minimal,GPT-5 (Minimal),OpenAI,2025-08-07,,0,0.0543,
v2_Public_Eval,gpt-5-mini-2025-08-07-minimal,GPT-5 Mini (Minimal),OpenAI,2025-08-07,,0,0.0087,
v2_Public_Eval,gpt-5-nano-2025-08-07-medium,GPT-5 Nano (Medium),OpenAI,2025-08-07,,0,0.0147,
v2_Public_Eval,gpt-5-nano-2025-08-07-low,GPT-5 Nano (Low),OpenAI,2025-08-07,,0,0.0035,
v2_Public_Eval,gpt-5-nano-2025-08-07-minimal,GPT-5 Nano (Minimal),OpenAI,2025-08-07,,0,0.0026,
v2_Public_Eval,claude-haiku-4-5-20251001,Claude Haiku 4.5,Anthropic,2025-10-01,,0,0.0432,
v2_Public_Eval,claude-haiku-4-5-20251001-thinking-1k,Claude Haiku 4.5 (Thinking 1K),Anthropic,2025-10-01,,0,0.0478,
v2_Public_Eval,gpt-5-1-2025-11-13-thinking-none,"GPT-5.1 (Thinking, None)",OpenAI,2025-11-13,,0,0.0591,
v2_Public_Eval,gpt-5-2-2025-12-11-thinking-none,GPT-5.2,OpenAI,2025-12-11,,0,0.0824,
v2_Public_Eval,gpt-5-4-nano-low,GPT-5.4 Nano (Low),OpenAI,2026-03-17,,0,0.02,
v2_Public_Eval,thinky-inkling-small-none,Inkling Small (None),Thinking Machines,2026-07-30,,0,0.011877404999999999,
v2_Public_Eval,deepseek-v4-flash-0731-none,DeepSeek V4 Flash 0731 (None),DeepSeek,2026-07-31,,0,0.0036550930000000003,
v2_Public_Eval,openai-gpt-5-6-luna-none-2026-07-30,GPT-5.6 Luna 2026-07-30 (None),OpenAI,2026-07-30,,0,0.00837579,
v2_Public_Eval,gemini-3-5-flash-lite-low,Gemini 3.5 Flash-Lite (Low),Google,2026-07-21,,0,0.017364869166666675,
v2_Public_Eval,gemini-3-5-flash-lite-minimal,Gemini 3.5 Flash-Lite (Minimal),Google,2026-07-21,,0,0.014562660833333331,
v2_Public_Eval,openai-gpt-6-luna-none,GPT-6 Luna (None),OpenAI,2026-09-22,,0.0,0.0037313974999999997,
v2_Semi_Private,2025_human_panel,Human Panel,Human,,,1,17,
v2_Semi_Private,openai-gpt-6-astra-max,GPT-6 Astra (Max),OpenAI,2026-09-02,,0.95,1.1194680833333335,
v2_Semi_Private,openai-gpt-6-astra-xhigh,GPT-6 Astra (XHigh),OpenAI,2026-09-02,,0.9333333333333333,0.8286855833333331,
v2_Semi_Private,anthropic-claude-opus-5-5-high,Claude Opus 5.5 (High),Anthropic,2026-09-22,,0.9333333333333333,0.4078964666666666,
v2_Semi_Private,openai-gpt-5-6-sol-max,GPT-5.6 Sol (Max),OpenAI,2026-07-09,,0.925,1.44,
v2_Semi_Private,anthropic-claude-opus-5-5-xhigh,Claude Opus 5.5 (XHigh),Anthropic,2026-09-22,,0.925,0.6709066333333333,
v2_Semi_Private,openai-gpt-6-astra-high,GPT-6 Astra (High),OpenAI,2026-09-02,,0.9208333333333333,0.6680793333333332,
v2_Semi_Private,openai-gpt-6-astra-medium,GPT-6 Astra (Medium),OpenAI,2026-09-02,,0.9208333333333333,0.4800926666666667,
v2_Semi_Private,anthropic-claude-opus-5-5-max,Claude Opus 5.5 (Max),Anthropic,2026-09-22,,0.9166666666666666,1.8517409666666667,
v2_Semi_Private,anthropic-claude-opus-5-max,Claude Opus 5 (Max),Anthropic,2026-07-24,,0.9042,2.06,
v2_Semi_Private,openai-gpt-5-6-sol-xhigh,GPT-5.6 Sol (XHigh),OpenAI,2026-07-09,,0.9,1.04,
v2_Semi_Private,anthropic-claude-fable-5-1-max,Claude Fable 5.1 (Max),Anthropic,2026-09-01,,0.9,4.492348833333334,
v2_Semi_Private,anthropic-claude-fable-5-1-xhigh,Claude Fable 5.1 (XHigh),Anthropic,2026-09-01,,0.9,3.120216916666669,
v2_Semi_Private,anthropic-claude-fable-5-max,Claude Fable 5 (Max),Anthropic,2026-06-09,,0.8916666666666667,5.449076000000001,
v2_Semi_Private,google-gemini-3-8-flash-high,Gemini 3.8 Flash (High),Google,2026-09-02,,0.8916666666666667,0.39972941250000005,
v2_Semi_Private,anthropic-claude-fable-5-1-high,Claude Fable 5.1 (High),Anthropic,2026-09-01,,0.8875,1.6673061666666666,
v2_Semi_Private,anthropic-claude-fable-5-xhigh,Claude Fable 5 (XHigh),Anthropic,2026-06-09,,0.8833333333333333,3.0043564166666665,
v2_Semi_Private,anthropic-claude-opus-5-high,Claude Opus 5 (High),Anthropic,2026-07-24,,0.8833,1.45,
v2_Semi_Private,anthropic-claude-fable-5-high,Claude Fable 5 (High),Anthropic,2026-06-09,,0.875,2.4358764166666664,
v2_Semi_Private,anthropic-claude-opus-5-5-medium,Claude Opus 5.5 (Medium),Anthropic,2026-09-22,,0.875,0.3369188,
v2_Semi_Private,anthropic-claude-fable-5-1-medium,Claude Fable 5.1 (Medium),Anthropic,2026-09-01,,0.8625,1.2239411666666673,
v2_Semi_Private,openai-gpt-5-6-sol-high,GPT-5.6 Sol (High),OpenAI,2026-07-09,,0.8542,0.74,
v2_Semi_Private,openai-gpt-6-astra-low,GPT-6 Astra (Low),OpenAI,2026-09-02,,0.8541666666666666,0.4162418333333334,
v2_Semi_Private,gpt-5-5-2026-04-22-thinking-xhigh,GPT-5.5 (XHigh),OpenAI,2026-04-22,,0.85,1.87,
v2_Semi_Private,google-gemini-3-7-flash-high,Gemini 3.7 Flash (High),Google,2026-08-13,,0.8458333333333333,0.24944951875000002,
v2_Semi_Private,gemini_3_deep_think_022026,Gemini 3 Deep Think (2/26),Google,2026-02-12,,0.8458,13.6213,
v2_Semi_Private,gpt-5-5-pro-2026-04-23-high,GPT-5.5 Pro (High),OpenAI,2026-04-23,,0.8458,10.51,
v2_Semi_Private,gpt-5-5-pro-2026-04-23-xhigh,GPT-5.5 Pro (XHigh),OpenAI,2026-04-23,,0.8416,10.76,
v2_Semi_Private,openai-gpt-5-6-terra-max,GPT-5.6 Terra (Max),OpenAI,2026-07-09,,0.839,1.09,
v2_Semi_Private,gpt-5-4-pro-xhigh,GPT-5.4 Pro (XHigh),OpenAI,2026-03-04,,0.8333,16.41,
v2_Semi_Private,gpt-5-5-2026-04-22-thinking-high,GPT-5.5 (High),OpenAI,2026-04-22,,0.8333,1.45,
v2_Semi_Private,google-gemini-3-8-flash-medium,Gemini 3.8 Flash (Medium),Google,2026-09-02,,0.8291666666666667,0.2477876749999999,
v2_Semi_Private,anthropic-claude-fable-5-medium,Claude Fable 5 (Medium),Anthropic,2026-06-09,,0.825,1.9269780833333334,
v2_Semi_Private,anthropic-claude-fable-5-1-low,Claude Fable 5.1 (Low),Anthropic,2026-09-01,,0.7833333333333333,0.9523265833333336,
v2_Semi_Private,google-gemini-3-8-flash-low,Gemini 3.8 Flash (Low),Google,2026-09-02,,0.775,0.15445401874999998,
v2_Semi_Private,gemini-3-1-pro-preview,Gemini 3.1 Pro (Preview),Google,2026-02-19,,0.7708,0.9622,
v2_Semi_Private,dots-studio-dots3-note-prev-max,Dots3-Note Preview (Max),Dots Studio,2026-08-14,,0.7680555555555556,0.07665574466666672,
v2_Semi_Private,anthropic-claude-fable-5-low,Claude Fable 5 (Low),Anthropic,2026-06-09,,0.7680555555555555,1.4489280833333338,
v2_Semi_Private,claude-4-7-max,Claude 4.7 (Max),Anthropic,2026-04-16,,0.7583,7.43,
v2_Semi_Private,openai-gpt-5-6-terra-xhigh,GPT-5.6 Terra (XHigh),OpenAI,2026-07-09,,0.7417,0.69,
v2_Semi_Private,gpt-5-4-xhigh,GPT-5.4 (XHigh),OpenAI,2026-03-04,,0.7395,1.52,
v2_Semi_Private,johan_land_gpt_5_2_refine,GPT-5.2 (Refine.),johan_land,2026-02-03,,0.729,38.99,
v2_Semi_Private,anthropic-opus-4-8-high,Claude Opus 4.8 (High),Anthropic,2026-06-01,,0.7208,2.7425,
v2_Semi_Private,gemini-3-5-flash-high,Gemini 3.5 Flash (High),Google,2026-05-19,,0.7208,0.8503,
v2_Semi_Private,anthropic-opus-4-8-medium,Claude Opus 4.8 (Medium),Anthropic,2026-06-01,,0.7167,2.3896,
v2_Semi_Private,gpt-5-5-2026-04-22-thinking-medium,GPT-5.5 (Medium),OpenAI,2026-04-22,,0.7042,0.86,
v2_Semi_Private,anthropic-claude-opus-5-5-low,Claude Opus 5.5 (Low),Anthropic,2026-09-22,,0.701388888888889,0.24127179999999998,
v2_Semi_Private,claude-opus-4-6-thinking-120K-high,"Claude Opus 4.6 (120K, High)",Anthropic,2026-02-05,,0.6917,3.4719,
v2_Semi_Private,claude-opus-4-6-thinking-120K-max,"Claude Opus 4.6 (120K, Max)",Anthropic,2026-02-05,,0.6875,3.641,
v2_Semi_Private,claude-4-7-high,Claude 4.7 (High),Anthropic,2026-04-16,,0.6833,3.17,
v2_Semi_Private,gpt-5-4-high,GPT-5.4 (High),OpenAI,2026-03-04,,0.675,1.02,
v2_Semi_Private,claude-4-7-medium,Claude 4.7 (Medium),Anthropic,2026-04-16,,0.675,2.96,
v2_Semi_Private,xai-grok-4-6-xhigh,Grok 4.6 (XHigh),xAI,2026-08-11,,0.6708333333333333,0.7574904499999999,
v2_Semi_Private,openai-gpt-5-6-sol-medium,GPT-5.6 Sol (Medium),OpenAI,2026-07-09,,0.6708,0.47,
v2_Semi_Private,openai-gpt-5-6-terra-high,GPT-5.6 Terra (High),OpenAI,2026-07-09,,0.6708,0.55,
v2_Semi_Private,claude-opus-4-6-thinking-120K-medium,"Claude Opus 4.6 (120K, Medium)",Anthropic,2026-02-05,,0.6625,2.7209,
v2_Semi_Private,grok-4.20-beta-0309b-reasoning,Grok 4.20 (Reasoning),xAI,2026-03-09,,0.6514,0.92,
v2_Semi_Private,xai-grok-4-6-high,Grok 4.6 (High),xAI,2026-08-11,,0.6513888888888888,0.7338575666666665,
v2_Semi_Private,claude-opus-4-6-thinking-120K-low,"Claude Opus 4.6 (120K, Low)",Anthropic,2026-02-05,,0.6458,2.2507,
v2_Semi_Private,google-gemini-3-7-flash-medium,Gemini 3.7 Flash (Medium),Google,2026-08-13,,0.6375,0.11582842499999997,
v2_Semi_Private,anthropic-opus-4-8-low,Claude Opus 4.8 (Low),Anthropic,2026-06-01,,0.6222,1.6818,
v2_Semi_Private,claude-4-7-low,Claude 4.7 (Low),Anthropic,2026-04-16,,0.6208,2.38,
v2_Semi_Private,deepseek-v4-flash-0731-max,DeepSeek V4 Flash 0731 (Max),DeepSeek,2026-07-31,,0.6138888888888888,0.04163034416666667,
v2_Semi_Private,xai-grok-4-6-medium,Grok 4.6 (Medium),xAI,2026-08-11,,0.6125,0.6586968666666668,
v2_Semi_Private,deepseek-v4-pro-0813-max,DeepSeek V4 Pro 0813 (Max),DeepSeek,2026-08-13,,0.6125,0.5976109150000003,
v2_Semi_Private,claude_sonnet_4_6_high,Claude Sonnet 4.6 (High),Anthropic,2026-02-17,,0.6042,2.6966,
v2_Semi_Private,moonshot-kimi-k3-max,Kimi K3 (Max),Moonshot AI,2026-07-16,,0.6041666666666666,1.5926940250000003,
v2_Semi_Private,gemini-3-6-flash-high,Gemini 3.6 Flash (High),Google,2026-07-21,,0.6041666666666666,0.6060796625000002,
v2_Semi_Private,deepseek-v4-pro-0813-high,DeepSeek V4 Pro 0813 (High),DeepSeek,2026-08-13,,0.5972222222222221,0.5969432040000002,
v2_Semi_Private,openai-gpt-5-6-luna-max-2026-07-30,GPT-5.6 Luna 2026-07-30 (Max),OpenAI,2026-07-30,,0.5958333333333333,0.17671712499999995,
v2_Semi_Private,openai-gpt-6-astra-none,GPT-6 Astra (None),OpenAI,2026-09-02,,0.5958333333333333,0.3696743333333333,
v2_Semi_Private,openai-gpt-5-6-luna-max,GPT-5.6 Luna (Max),OpenAI,2026-07-09,,0.5954,0.67,
v2_Semi_Private,openai-gpt-6-luna-max,GPT-6 Luna (Max),OpenAI,2026-09-22,,0.5930555555555556,0.06181100083333334,
v2_Semi_Private,claude_sonnet_4_6_max,Claude Sonnet 4.6 (Max),Anthropic,2026-02-17,,0.5833,2.7179,
v2_Semi_Private,deepseek-v4-pro-0813-low,DeepSeek V4 Pro 0813 (Low),DeepSeek,2026-08-13,,0.5625,0.37025881200000005,
v2_Semi_Private,deepseek-v4-flash-0731-high,DeepSeek V4 Flash 0731 (High),DeepSeek,2026-07-31,,0.5597222222222221,0.0453381305,
v2_Semi_Private,gpt-5-4-medium,GPT-5.4 (Medium),OpenAI,2026-03-04,,0.5542,0.68,
v2_Semi_Private,moonshot-kimi-k3-high,Kimi K3 (High),Moonshot AI,2026-07-16,,0.55,0.9472229249999998,
v2_Semi_Private,gpt-5-2-pro-2025-12-11-high,GPT-5.2 Pro (High),OpenAI,2025-12-11,,0.5416,15.721,
v2_Semi_Private,poetiq-arc-agi-gemini-3-d_v1,Gemini 3 Pro (Refine.),poetiq,2025-12-04,,0.54,30.568,
v2_Semi_Private,google-gemini-3-7-flash-low,Gemini 3.7 Flash (Low),Google,2026-08-13,,0.5291666666666667,0.07938655,
v2_Semi_Private,gpt-5-2-2025-12-11-thinking-xhigh,GPT-5.2 (XHigh),OpenAI,2025-12-11,,0.5291,1.8982,
v2_Semi_Private,xai-grok-4-5-high,Grok 4.5 (High),xAI,2026-07-16,,0.5264,0.78,
v2_Semi_Private,xai-grok-4-5-medium,Grok 4.5 (Medium),xAI,2026-07-16,,0.5264,0.75,
v2_Semi_Private,gemini-3-6-flash-medium,Gemini 3.6 Flash (Medium),Google,2026-07-21,,0.5041666666666667,0.45550909999999994,
v2_Semi_Private,openai-gpt-5-6-luna-xhigh,GPT-5.6 Luna (XHigh),OpenAI,2026-07-09,,0.4764,0.54,
v2_Semi_Private,deepseek-v4-flash-0731-low,DeepSeek V4 Flash 0731 (Low),DeepSeek,2026-07-31,,0.4597222222222222,0.0206284715,
v2_Semi_Private,gemini-3-deep-think-preview,Gemini 3 Deep Think (Preview) ²,Google,2026-02-12,,0.4514,77.16309638,
v2_Semi_Private,openai-gpt-5-6-luna-xhigh-2026-07-30,GPT-5.6 Luna 2026-07-30 (XHigh),OpenAI,2026-07-30,,0.4347222222222222,0.13048743000000002,
v2_Semi_Private,gpt-5-2-2025-12-11-thinking-high,GPT-5.2 (High),OpenAI,2025-12-11,,0.4333,1.393,
v2_Semi_Private,openai-gpt-5-6-sol-low,GPT-5.6 Sol (Low),OpenAI,2026-07-09,,0.425,0.32,
v2_Semi_Private,openai-gpt-6-luna-xhigh,GPT-6 Luna (XHigh),OpenAI,2026-09-22,,0.41944444444444445,0.032297893333333334,
v2_Semi_Private,thinky-inkling-small-xhigh,Inkling Small (XHigh),Thinking Machines,2026-07-30,,0.40138888888888885,0.23255201249999993,
v2_Semi_Private,gpt-5-2-pro-2025-12-11-medium,GPT-5.2 Pro (Medium),OpenAI,2025-12-11,,0.3847,8.9928,
v2_Semi_Private,claude-opus-4-5-20251101-thinking-64k,"Opus 4.5 (Thinking, 64K)",Anthropic,2025-11-24,,0.3764,2.4,
v2_Semi_Private,openai-gpt-5-6-terra-medium,GPT-5.6 Terra (Medium),OpenAI,2026-07-09,,0.375,0.27,
v2_Semi_Private,thinky-inkling,Inkling,Thinking Machines,2026-07-15,,0.36527777777777776,0.6420766277310923,
v2_Semi_Private,gemini-3-flash-preview-thinking-high,Gemini 3 Flash Preview (High),Google,2025-12-17,,0.3361,0.2314,
v2_Semi_Private,openai-gpt-5-6-luna-high-2026-07-30,GPT-5.6 Luna 2026-07-30 (High),OpenAI,2026-07-30,,0.3333333333333333,0.06253926000000003,
v2_Semi_Private,gpt-5-5-2026-04-22-thinking-low,GPT-5.5 (Low),OpenAI,2026-04-22,,0.3333,0.35,
v2_Semi_Private,xai-grok-4-5-low,Grok 4.5 (Low),xAI,2026-07-16,,0.3306,0.4,
v2_Semi_Private,thinky-inkling-small-high,Inkling Small (High),Thinking Machines,2026-07-30,,0.33055555555555555,0.132909555,
v2_Semi_Private,openai-gpt-6-luna-high,GPT-6 Luna (High),OpenAI,2026-09-22,,0.3138888888888889,0.02336191,
v2_Semi_Private,gemini-3-pro-preview,Gemini 3 Pro,Google,2025-11-18,,0.3111,0.8109,
v2_Semi_Private,gemini-3-6-flash-low,Gemini 3.6 Flash (Low),Google,2026-07-21,,0.30416666666666664,0.22297816250000002,
v2_Semi_Private,jeremy_sept_2025,Grok 4 (Refine.),j_berman,2025-08-07,,0.2944,30.4,
v2_Semi_Private,openai-gpt-5-6-luna-high,GPT-5.6 Luna (High),OpenAI,2026-07-09,,0.2931,0.29,
v2_Semi_Private,gpt-5-4-low,GPT-5.4 (Low),OpenAI,2026-03-04,,0.2917,0.27,
v2_Semi_Private,NVARC_2025,NVARC,ARC Prize 2025,2024-11-03,,0.2764,0.2,
v2_Semi_Private,xai-grok-4-6-low,Grok 4.6 (Low),xAI,2026-08-11,,0.2763888888888889,0.2124022166666667,
v2_Semi_Private,gpt-5-2-2025-12-11-thinking-medium,GPT-5.2 (Medium),OpenAI,2025-12-11,,0.2667,0.7594,
v2_Semi_Private,claude-opus-4-5-20251101-thinking-16k,"Opus 4.5 (Thinking, 16K)",Anthropic,2025-11-24,,0.2278,0.79,
v2_Semi_Private,glm-5.2,GLM-5.2,Z.ai,2026-06-13,,0.22775,0.2501,
v2_Semi_Private,gpt-5-4-mini-xhigh,GPT-5.4 Mini (XHigh),OpenAI,2026-03-17,,0.189,0.75,
v2_Semi_Private,openai-gpt-5-6-terra-low,GPT-5.6 Terra (Low),OpenAI,2026-07-09,,0.1875,0.17,
v2_Semi_Private,gpt-5-pro-2025-10-06,GPT-5 Pro,OpenAI,2025-10-06,,0.1833,7.1432,
v2_Semi_Private,openai-gpt-6-luna-medium,GPT-6 Luna (Medium),OpenAI,2026-09-22,,0.18055555555555555,0.012202668333333333,
v2_Semi_Private,gpt-5-1-2025-11-13-thinking-high,"GPT-5.1 (Thinking, High)",OpenAI,2025-11-13,,0.1764,1.1704,
v2_Semi_Private,grok-4-0709,Grok 4 (Thinking),xAI,2025-07-09,,0.15975,2.1659,
v2_Semi_Private,claude-opus-4-5-20251101-thinking-8k,"Opus 4.5 (Thinking, 8K)",Anthropic,2025-11-24,,0.1389,0.48,
v2_Semi_Private,thinky-inkling-small-medium,Inkling Small (Medium),Thinking Machines,2026-07-30,,0.13611111111111113,0.06378986500000002,
v2_Semi_Private,claude-sonnet-4-5-20250929-thinking-32k,Claude Sonnet 4.5 (Thinking 32K),Anthropic,2025-09-29,,0.1361,0.7589,
v2_Semi_Private,gpt-5-4-mini-high,GPT-5.4 Mini (High),OpenAI,2026-03-17,,0.1319,0.56,
v2_Semi_Private,gemini-3-flash-preview-thinking-medium,Gemini 3 Flash Preview (Medium),Google,2025-12-17,,0.1278,0.0824,
v2_Semi_Private,moonshot-kimi-k3-low,Kimi K3 (Low),Moonshot AI,2026-07-16,,0.12361111111111112,0.2541386750000001,
v2_Semi_Private,kimi-k2.5,Kimi K2.5,Moonshot AI,2026-01-27,,0.1181,0.28,
v2_Semi_Private,gemini-3-5-flash-lite-high,Gemini 3.5 Flash-Lite (High),Google,2026-07-21,,0.10277777777777779,0.13899638250000004,
v2_Semi_Private,gpt-5-2025-08-07-high,GPT-5 (High),OpenAI,2025-08-07,,0.0986,0.7302,
v2_Semi_Private,gpt-5-2-2025-12-11-thinking-low,GPT-5.2 (Low),OpenAI,2025-12-11,,0.0972,0.2642,
v2_Semi_Private,gemini-3-5-flash-minimal,Gemini 3.5 Flash (Minimal),Google,2026-05-19,,0.0889,0.1074,
v2_Semi_Private,claude-opus-4-20250514-thinking-16k,Claude Opus 4 (Thinking 16K),Anthropic,2025-05-14,,0.0861,1.9284,
v2_Semi_Private,claude-opus-4-5-20251101-thinking-none,"Opus 4.5 (Thinking, None)",Anthropic,2025-11-24,,0.0778,0.22,
v2_Semi_Private,gpt-5-2025-08-07-medium,GPT-5 (Medium),OpenAI,2025-08-07,,0.0749,0.4486,
v2_Semi_Private,openai-gpt-5-6-luna-medium-2026-07-30,GPT-5.6 Luna 2026-07-30 (Medium),OpenAI,2026-07-30,,0.0736111111111111,0.02209704,
v2_Semi_Private,openai-gpt-5-6-luna-medium,GPT-5.6 Luna (Medium),OpenAI,2026-07-09,,0.0736,0.11,
v2_Semi_Private,claude-sonnet-4-5-20250929-thinking-8k,Claude Sonnet 4.5 (Thinking 8K),Anthropic,2025-09-29,,0.0694,0.2349,
v2_Semi_Private,claude-sonnet-4-5-20250929-thinking-16k,Claude Sonnet 4.5 (Thinking 16K),Anthropic,2025-09-29,,0.0694,0.3499,
v2_Semi_Private,o3-2025-04-16-high,o3 (High),OpenAI,2025-04-16,,0.0653,0.8339,
v2_Semi_Private,gpt-5-1-2025-11-13-thinking-medium,"GPT-5.1 (Thinking, Medium)",OpenAI,2025-11-13,,0.0653,0.4206,
v2_Semi_Private,trm-2025-10-07,Tiny Recursion Model (TRM),bespoke,2025-10-07,,0.0625,2.1,
v2_Semi_Private,o4-mini-2025-04-16-high,o4-mini (High),OpenAI,2025-04-16,,0.0611,0.856,
v2_Semi_Private,claude-sonnet-4-20250514-thinking-16k-bedrock,Claude Sonnet 4 (Thinking 16K),Anthropic,2025-05-14,,0.0593,0.4857,
v2_Semi_Private,claude-sonnet-4-5-20250929-thinking-1k,Claude Sonnet 4.5 (Thinking 1K),Anthropic,2025-09-29,,0.0583,0.1424,
v2_Semi_Private,gpt-5-4-nano-xhigh,GPT-5.4 Nano (XHigh),OpenAI,2026-03-17,,0.0569,0.16,
v2_Semi_Private,grok-4-fast-reasoning,Grok 4 (Fast Reasoning),xAI,2025-10-21,,0.0528,0.061,
v2_Semi_Private,gemini-3-5-flash-lite-medium,Gemini 3.5 Flash-Lite (Medium),Google,2026-07-21,,0.05277777777777778,0.04367807000000001,
v2_Semi_Private,openai-gpt-5-6-luna-low,GPT-5.6 Luna (Low),OpenAI,2026-07-09,,0.0514,0.07,
v2_Semi_Private,thinky-inkling-small-low,Inkling Small (Low),Thinking Machines,2026-07-30,,0.04861111111111112,0.05589815499999999,
v2_Semi_Private,o3-pro-2025-06-10-high,o3-Pro (High),OpenAI,2025-06-10,,0.0486,7.5516,
v2_Semi_Private,gemini-2-5-pro-2025-06-17-thinking-32k,Gemini 2.5 Pro (Thinking 32K),Google,2025-06-17,,0.0486,0.757,
v2_Semi_Private,minimax-m2.5,Minimax M2.5,Minimax,2026-02-12,,0.0486,0.17,
v2_Semi_Private,glm-5,GLM-5,Z.ai,2026-02-20,,0.0486,0.27,
v2_Semi_Private,openai-gpt-6-luna-low,GPT-6 Luna (Low),OpenAI,2026-09-22,,0.04583333333333333,0.005273818333333334,
